['skyline', 'tu02', 'Normal', 10, 80, 90, 10, 282660L]
['skyline', 'tu03', 'Normal', 11, 88, 103, 13, 562840L]
['superlu', 'co01', 'Normal', 10, 20, 30, 10, 6108L]
['superlu', 'co02', 'Normal', 6, 31, 44, 7, 62820L]
['superlu', 'co04', 'Normal', 40, 339, 434, 46, 1833140L]
['superlu', 'co07', 'Normal', 40, 196, 326, 196, 4763220L]
['superlu', 'co08', 'Normal', 12, 105, 190, 18, 61924L]
['superlu', 'co09', 'Normal', 11, 71, 118, 13, 442108L]
['superlu', 'co11', 'Normal', 26, 311, 470, 59, 2744716L]
['superlu', 'co12', 'Normal', 26, 311, 470, 59, 2744716L]
['superlu', 'co13', 'Normal', 51, 217, 324, 53, 4869712L]
['superlu', 'co15', 'Normal', 51, 389, 554, 56, 4869712L]
['superlu', 'co16', 'Normal', 50, 478, 780, 67, 26428L]
['superlu', 'co17', 'Normal', 50, 73, 123, 50, 507484L]
['superlu', 'co18', 'Normal', 100, 934, 1544, 106, 51828L]
['superlu', 'co19', 'Normal', 75, 469, 780, 75, 1408284L]
['superlu', 'co20', 'Normal', 52, 622, 1033, 78, 4962004L]
['superlu', 'co21', 'Normal', 56, 554, 765, 64, 5240644L]
['superlu', 'co22', 'Normal', 10, 131, 178, 15, 1213148L]
['superlu', 'co24', 'Normal', 62, 420, 648, 73, 3530428L]
['superlu', 'co25', 'Normal', 10, 48, 65, 10, 112140L]
['superlu', 'co26', 'Normal', 10, 30, 40, 10, 41460L]
['superlu', 'co27', 'Normal', 24, 134, 160, 24, 2351348L]
['superlu', 'co29', 'Normal', 101, 417, 546, 418, 2792716L]
['superlu', 'co30', 'Normal', 50, 405, 455, 66, 7884976L]
['superlu', 'co31', 'Normal', 24, 185, 257, 185, 259860L]
['superlu', 'co32', 'Normal', 20, 40, 60, 40, 322996L]
['superlu', 'co33', 'Normal', 50, 217, 337, 52, 47708428L]
['superlu', 'co34', 'Normal', 20, 50, 70, 50, 1601140L]
['superlu', 'co35', 'Normal', 10, 30, 40, 30, 103820L]
['superlu', 'di01', 'Normal', 10, 30, 40, 10, 1940L]
['superlu', 'di02', 'Normal', 10, 51, 61, 10, 13580L]
['superlu', 'di03', 'Normal', 50, 287, 346, 54, 241132L]
['superlu', 'dy01', 'Normal', 10, 10, 20, 10, 3908L]
['superlu', 'dy02', 'Normal', 167, 489, 656, 167, 1525468L]
['superlu', 'dy03', 'Normal', 41, 189, 301, 66, 4641208L]
['superlu', 'dy04', 'Normal', 50, 280, 431, 77, 3451852L]
['superlu', 'dy05', 'Normal', 10, 10, 20, 10, 3908L]
['superlu', 'dy07', 'Normal', 100, 200, 300, 100, 476372L]
['superlu', 'dy09', 'Normal', 100, 343, 492, 101, 24327316L]
['superlu', 'fi01', 'Normal', 10, 39, 49, 10, 10076L]
['superlu', 'fi02', 'Normal', 10, 55, 65, 10, 1796L]
['superlu', 'fi03', 'Normal', 50, 1038, 1861, 56, 6916L]
['superlu', 'fi04', 'Normal', 10, 30, 40, 10, 535964L]
['superlu', 'fi05', 'Normal', 10, 30, 40, 10, 535964L]
['superlu', 'fi06', 'Normal', 10, 30, 40, 10, 535964L]
['superlu', 'fi07', 'Normal', 10, 32, 42, 10, 535964L]
['superlu', 'fi08', 'Normal', 10, 30, 40, 10, 535964L]
['superlu', 'fi09', 'Normal', 10, 30, 40, 10, 535964L]
['superlu', 'fi10', 'Normal', 10, 30, 40, 10, 535964L]
['superlu', 'fi11', 'Normal', 10, 41, 51, 10, 535964L]
['superlu', 'fi12', 'Normal', 10, 30, 40, 10, 535964L]
['superlu', 'fi13', 'Normal', 10, 35, 45, 10, 535964L]
['superlu', 'mi01', 'Normal', 10, 52, 70, 10, 1796L]
['superlu', 'mi02', 'Normal', 10, 58, 68, 10, 281164L]
['superlu', 'mi03', 'Normal', 50, 125, 179, 125, 6916L]
['superlu', 'mi04', 'Normal', 10, 31, 41, 10, 1796L]
['superlu', 'mi05', 'Normal', 10, 50, 60, 10, 2716L]
['superlu', 'mi06', 'Normal', 10, 30, 40, 30, 69548L]
['superlu', 'mi09', 'Normal', 12, 66, 78, 12, 26428L]
['superlu', 'mi11', 'Normal', 12, 101, 129, 14, 89308L]
['superlu', 'mi13', 'Normal', 10, 20, 30, 10, 1796L]
['superlu', 'mi14', 'Normal', 10, 43, 53, 10, 88188L]
['superlu', 'mi15', 'Normal', 400, 736, 1136, 400, 820788L]
['superlu', 'mi16', 'Normal', 16, 105, 134, 18, 783012L]
['superlu', 'mi17', 'Normal', 10, 10, 20, 10, 1796L]
['superlu', 'mi19', 'Normal', 4, 10, 17, 4, 955644L]
['superlu', 'mi20', 'Normal', 1, 12, 17, 2, 500L]
['superlu', 'mi22', 'Normal', 25, 30, 55, 25, 3716L]
['superlu', 'mi23', 'Normal', 14, 19, 33, 14, 190348L]
['superlu', 'mi24', 'Normal', 10, 37, 47, 37, 198828L]
['superlu', 'mi25', 'Normal', 10, 33, 43, 10, 6940L]
['superlu', 'ms01', 'Normal', 50, 193, 243, 50, 143916L]
['superlu', 'ms02', 'Normal', 50, 204, 254, 50, 143916L]
['superlu', 'ms03', 'Normal', 50, 100, 150, 50, 8196L]
['superlu', 'mu02', 'Normal', 100, 200, 300, 100, 21076L]
['superlu', 'mu03', 'Normal', 10, 30, 40, 10, 1796L]
['superlu', 'ri01', 'Normal', 10, 30, 40, 10, 24468L]
['superlu', 'ri03', 'Normal', 10, 41, 51, 10, 925212L]
['superlu', 'ri04', 'Normal', 62, 498, 790, 187, 6748204L]
['superlu', 'ri05', 'Normal', 10, 53, 77, 10, 13644L]
['superlu', 'ri06', 'Normal', 13, 137, 240, 26, 165064L]
['superlu', 'ri07', 'Normal', 8, 81, 90, 12, 287284L]
['superlu', 'sh01', 'Normal', 10, 20, 30, 10, 1159676L]
['superlu', 'sh02', 'Normal', 18, 191, 263, 26, 57292L]
['superlu', 'sh03', 'Normal', 10, 50, 62, 10, 160524L]
['superlu', 'sh04', 'Normal', 20, 162, 205, 25, 303084L]
['superlu', 'sh05', 'Normal', 18, 150, 176, 19, 488012L]
['superlu', 'sh07', 'Normal', 14, 154, 237, 22, 98752L]
['superlu', 'sh10', 'Normal', 11, 77, 94, 12, 350704L]
['superlu', 'sh12', 'Normal', 10, 57, 74, 10, 81204L]
['superlu', 'sh13', 'Normal', 38, 496, 637, 77, 456740L]
['superlu', 'sh14', 'Normal', 10, 64, 77, 10, 2774028L]
['superlu', 'sh15', 'Normal', 11, 55, 70, 12, 174780L]
['superlu', 'tu01', 'Normal', 10, 29, 39, 10, 281164L]
['superlu', 'tu02', 'Normal', 10, 80, 90, 10, 282660L]
['superlu', 'tu03', 'Normal', 11, 88, 103, 13, 562840L]

Summary:
	Normal termination : 283
	Error termination  : 0
